x,y,landmark.number,specimen.number
15.102000000000002,21.4525,4,109
16.17,20.555,5,109
17.238000000000003,21.4525,6,109
16.9785,22.35,7,109
16.966,22.798750000000002,8,109
16.829,23.247500000000002,9,109
19.044,28.923,1,110
19.1725,28.6415,2,110
19.323,28.36,3,110
19.581,27.797,4,110
20.34,27.233999999999998,5,110
21.099,27.797,6,110
21.357,28.36,7,110
21.5075,28.6415,8,110
21.636,28.923,9,110
15.46,29.457,1,111
15.234000000000002,28.7735,2,111
15.295000000000002,28.09,3,111
15.605500000000001,26.723,4,111
16.1,25.356,5,111
16.5945,26.723,6,111
16.905,28.09,7,111
16.966,28.7735,8,111
16.740000000000002,29.457,9,111
22.5385,27.651,1,112
22.137,27.055500000000002,2,112
21.9165,26.46,3,112
22.19,25.269000000000002,4,112
23.07,24.078,5,112
23.95,25.269000000000002,6,112
24.2235,26.46,7,112
24.003,27.055500000000002,8,112
23.6015,27.651,9,112
24.5075,32.345,1,113
24.429499999999997,31.9075,2,113
24.5005,31.47,3,113
24.615,30.595,4,113
25.79,29.72,5,113
26.965,30.595,6,113
27.0795,31.47,7,113
27.1505,31.9075,8,113
27.072499999999998,32.345,9,113
22.6755,28.6775,1,114
22.54,28.16375,2,114
22.5815,27.65,3,114
23.076,26.6225,4,114
23.77,25.595,5,114
24.464,26.6225,6,114
24.9585,27.65,7,114
25,28.16375,8,114
24.8645,28.6775,9,114
18.974,32.4455,1,115
18.7545,31.74775,2,115
18.62,31.05,3,115
18.7145,29.654500000000002,4,115
19.6,28.259,5,115
20.485500000000002,29.654500000000002,6,115
20.580000000000002,31.05,7,115
20.445500000000003,31.74775,8,115
20.226000000000003,32.4455,9,115
13.194500000000001,23.58,1,116
13.073,23.07,2,116
13.034,22.56,3,116
13.010000000000002,21.54,4,116
13.72,20.52,5,116
14.43,21.54,6,116
14.406,22.56,7,116
14.367,23.07,8,116
14.2455,23.58,9,116
18.5355,24.336,1,117
18.5095,23.998,2,117
18.581999999999997,23.66,3,117
18.680999999999997,22.984,4,117
19.56,22.308,5,117
20.439,22.984,6,117
20.538,23.66,7,117
20.6105,23.998,8,117
20.5845,24.336,9,117
18.378,22.507,1,118
18.008,22.1535,2,118
17.936,21.8,3,118
18.1525,21.093,4,118
18.88,20.386,5,118
19.607499999999998,21.093,6,118
19.823999999999998,21.8,7,118
19.752,22.1535,8,118
19.381999999999998,22.507,9,118
19.017,21.066,1,119
18.7925,20.688,2,119
18.4775,20.31,3,119
18.5765,19.554,4,119
19.45,18.798,5,119
20.3235,19.554,6,119
20.4225,20.31,7,119
20.107499999999998,20.688,8,119
19.883,21.066,9,119
13.0395,23.962500000000002,1,120
13.004,23.45125,2,120
12.92,22.94,3,120
12.9375,21.9175,4,120
13.6,20.895000000000003,5,120
14.2625,21.9175,6,120
14.28,22.94,7,120
14.196,23.45125,8,120
14.160499999999999,23.962500000000002,9,120
13.1985,25.251,1,121
13.1325,24.7955,2,121
13.0815,24.34,3,121
13.064,23.429,4,121
13.77,22.518,5,121
14.475999999999999,23.429,6,121
14.458499999999999,24.34,7,121
14.407499999999999,24.7955,8,121
14.3415,25.251,9,121
19.0465,25.2455,1,122
18.8355,24.69775,2,122
18.639,24.15,3,122
18.781000000000002,23.054499999999997,4,122
19.62,21.959,5,122
20.459,23.054499999999997,6,122
20.601000000000003,24.15,7,122
20.404500000000002,24.69775,8,122
20.1935,25.2455,9,122
10.1325,28.418999999999997,1,123
9.957500000000001,27.7395,2,123
10.108,27.06,3,123
10.244,25.701,4,123
10.64,24.342,5,123
11.036000000000001,25.701,6,123
11.172,27.06,7,123
11.3225,27.7395,8,123
11.1475,28.418999999999997,9,123
16.479,26.6265,1,124
16.1935,26.24325,2,124
16.2165,25.86,3,124
16.324,25.0935,4,124
17.07,24.326999999999998,5,124
17.816,25.0935,6,124
17.9235,25.86,7,124
17.9465,26.24325,8,124
17.661,26.6265,9,124
11.128,20.209000000000003,1,125
10.9735,19.7345,2,125
10.925,19.26,3,125
10.996,18.311,4,125
11.5,17.362000000000002,5,125
12.004,18.311,6,125
12.075,19.26,7,125
12.0265,19.7345,8,125
11.872,20.209000000000003,9,125
13.103,18.931,1,126
13.02,18.5605,2,126
13.053,18.19,3,126
13.2195,17.449,4,126
13.74,16.708000000000002,5,126
14.2605,17.449,6,126
14.427,18.19,7,126
14.46,18.5605,8,126
14.377,18.931,9,126
10.4135,20.844,1,127
10.47,20.592,2,127
10.592500000000001,20.34,3,127
10.765500000000001,19.836,4,127
11.15,19.332,5,127
11.5345,19.836,6,127
11.7075,20.34,7,127
11.83,20.592,8,127
11.8865,20.844,9,127
8.720999999999998,17.667,1,128
8.729999999999999,17.3685,2,128
8.8255,17.07,3,128
8.879999999999999,16.473,4,128
9.29,15.876000000000001,5,128
9.7,16.473,6,128
9.754499999999998,17.07,7,128
9.85,17.3685,8,128
9.859,17.667,9,128
14.2265,18.4365,1,129
14.2615,18.23825,2,129
14.2595,18.04,3,129
14.26,17.6435,4,129
15.01,17.247,5,129
15.76,17.6435,6,129
15.7605,18.04,7,129
15.7585,18.23825,8,129
15.7935,18.4365,9,129
19.434,45.2085,1,130
19.242,44.164249999999996,2,130
19.2565,43.12,3,130
19.4915,41.031499999999994,4,130
20.27,38.943,5,130
21.0485,41.031499999999994,6,130
21.2835,43.12,7,130
21.298,44.164249999999996,8,130
21.105999999999998,45.2085,9,130
18.308500000000002,36.2655,1,131
18.0745,35.48275,2,131
17.974,34.7,3,131
17.82,33.1345,4,131
18.92,31.569000000000003,5,131
20.020000000000003,33.1345,6,131
19.866000000000003,34.7,7,131
19.765500000000003,35.48275,8,131
19.5315,36.2655,9,131
8.6045,20.0345,1,132
8.744,19.66725,2,132
8.873,19.3,3,132
8.98,18.5655,4,132
9.34,17.831,5,132
9.7,18.5655,6,132
9.807,19.3,7,132
9.936,19.66725,8,132
10.0755,20.0345,9,132
13.326500000000001,16.778499999999998,1,133
13.349,16.544249999999998,2,133
13.3665,16.31,3,133
13.553,15.841499999999998,4,133
14.07,15.373,5,133
14.587,15.841499999999998,6,133
14.7735,16.31,7,133
14.791,16.544249999999998,8,133
14.8135,16.778499999999998,9,133
18.188,19.999499999999998,1,134
17.968,19.64475,2,134
17.6985,19.29,3,134
18.0245,18.5805,4,134
18.63,17.871,5,134
19.2355,18.5805,6,134
19.5615,19.29,7,134
19.291999999999998,19.64475,8,134
19.072,19.999499999999998,9,134
22.8325,46.2855,1,135
23.084500000000002,45.23275,2,135
23.408,44.18,3,135
23.819,42.0745,4,135
24.64,39.969,5,135
25.461000000000002,42.0745,6,135
25.872,44.18,7,135
26.1955,45.23275,8,135
26.4475,46.2855,9,135
30.640500000000003,37.5405,1,136
30.335,36.870250000000006,2,136
30.191000000000003,36.2,3,136
30.5465,34.859500000000004,4,136
31.78,33.519000000000005,5,136
33.0135,34.859500000000004,6,136
33.369,36.2,7,136
33.225,36.870250000000006,8,136
32.9195,37.5405,9,136
18.564999999999998,32.732,1,137
18.9305,32.126,2,137
19.019,31.52,3,137
19.2565,30.308,4,137
20.02,29.096,5,137
20.7835,30.308,6,137
21.021,31.52,7,137
21.1095,32.126,8,137
21.475,32.732,9,137
29.173000000000002,46.902499999999996,1,138
29.004,45.97625,2,138
28.633,45.05,3,138
28.773,43.1975,4,138
30.14,41.345,5,138
31.507,43.1975,6,138
31.647000000000002,45.05,7,138
31.276,45.97625,8,138
31.107,46.902499999999996,9,138
21.991,36.784,1,139
21.991,36.052,2,139
21.7455,35.32,3,139
21.9405,33.856,4,139
22.89,32.392,5,139
23.8395,33.856,6,139
24.0345,35.32,7,139
23.789,36.052,8,139
23.789,36.784,9,139
25.753500000000003,49.555,1,140
25.9085,48.7825,2,140
26.239,48.01,3,140
26.636000000000003,46.464999999999996,4,140
27.62,44.92,5,140
28.604,46.464999999999996,6,140
29.001,48.01,7,140
29.331500000000002,48.7825,8,140
29.4865,49.555,9,140
34.6545,42.5655,1,141
34.4435,42.14275,2,141
34.675,41.72,3,141
35.2405,40.8745,4,141
36.5,40.028999999999996,5,141
37.7595,40.8745,6,141
38.325,41.72,7,141
38.5565,42.14275,8,141
38.3455,42.5655,9,141
22.663999999999998,37.4765,1,142
22.6055,36.91825,2,142
22.9425,36.36,3,142
23.2565,35.2435,4,142
24.15,34.127,5,142
25.043499999999998,35.2435,6,142
25.357499999999998,36.36,7,142
25.694499999999998,36.91825,8,142
25.636,37.4765,9,142
26.1645,44.3875,1,143
26.046499999999998,43.95375000000001,2,143
25.820999999999998,43.52,3,143
24.9965,42.6525,4,143
27.18,41.785000000000004,5,143
29.3635,42.6525,6,143
28.539,43.52,7,143
28.3135,43.95375000000001,8,143
28.1955,44.3875,9,143
25.834,39.982499999999995,1,144
25.36,39.051249999999996,2,144
25.479,38.12,3,144
26.0435,36.2575,4,144
26.82,34.394999999999996,5,144
27.5965,36.2575,6,144
28.161,38.12,7,144
28.28,39.051249999999996,8,144
27.806,39.982499999999995,9,144
45.185500000000005,49.528,1,145
44.945,49.014,2,145
44.84,48.5,3,145
45.2715,47.472,4,145
47.2,46.444,5,145
49.1285,47.472,6,145
49.56,48.5,7,145
49.455000000000005,49.014,8,145
49.2145,49.528,9,145
20.909999999999997,45.2015,1,146
20.700999999999997,44.32575,2,146
21.2135,43.45,3,146
21.7475,41.6985,4,146
22.33,39.947,5,146
22.912499999999998,41.6985,6,146
23.446499999999997,43.45,7,146
23.959,44.32575,8,146
23.75,45.2015,9,146
25.429000000000002,35.1915,1,147
25.0825,34.45075,2,147
24.9185,33.71,3,147
25.2225,32.228500000000004,4,147
26.23,30.747,5,147
27.2375,32.228500000000004,6,147
27.5415,33.71,7,147
27.3775,34.45075,8,147
27.031,35.1915,9,147
28.656000000000002,41.9845,1,148
28.3495,41.26725,2,148
28.2245,40.55,3,148
28.298000000000002,39.1155,4,148
29.71,37.681,5,148
31.122,39.1155,6,148
31.195500000000003,40.55,7,148
31.070500000000003,41.26725,8,148
30.764,41.9845,9,148
35.29,45.6795,1,149
34.7675,44.89975,2,149
34.314,44.12,3,149
34.099999999999994,42.5605,4,149
36.12,41.001,5,149
38.14,42.5605,6,149
37.925999999999995,44.12,7,149
37.4725,44.89975,8,149
36.949999999999996,45.6795,9,149
23.009999999999998,40.29750000000001,1,150
23.104,39.533750000000005,2,150
23.18,38.77,3,150
23.4695,37.2425,4,150
24.4,35.715,5,150
25.330499999999997,37.2425,6,150
25.619999999999997,38.77,7,150
25.695999999999998,39.533750000000005,8,150
25.79,40.29750000000001,9,150
16.1115,21.3395,1,151
16.1505,20.799750000000003,2,151
16.264,20.26,3,151
16.4515,19.180500000000002,4,151
17.12,18.101000000000003,5,151
17.788500000000003,19.180500000000002,6,151
17.976000000000003,20.26,7,151
18.0895,20.799750000000003,8,151
18.128500000000003,21.3395,9,151
18.6045,21.7855,1,152
18.571,21.48275,2,152
18.5535,21.18,3,152
18.769000000000002,20.5745,4,152
19.53,19.969,5,152
20.291,20.5745,6,152
20.506500000000003,21.18,7,152
20.489,21.48275,8,152
20.4555,21.7855,9,152
20.3635,31.1965,1,153
20.271,30.47325,2,153
20.0545,29.75,3,153
20.3675,28.3035,4,153
21.11,26.857,5,153
21.8525,28.3035,6,153
22.165499999999998,29.75,7,153
21.948999999999998,30.47325,8,153
21.8565,31.1965,9,153
21.581500000000002,39.5025,1,154
21.744,38.84125,2,154
22.0305,38.18,3,154
22.459,36.8575,4,154
23.19,35.535,5,154
23.921000000000003,36.8575,6,154
24.349500000000003,38.18,7,154
24.636000000000003,38.84125,8,154
24.7985,39.5025,9,154
17.557,32.1275,1,155
17.23,31.55875,2,155
17.3375,30.99,3,155
17.8295,29.8525,4,155
18.25,28.715,5,155
18.6705,29.8525,6,155
19.1625,30.99,7,155
19.27,31.55875,8,155
18.943,32.1275,9,155
21.4675,38.0775,1,156
20.9285,37.37875,2,156
20.995,36.68,3,156
21.1075,35.2825,4,156
22.1,33.885,5,156
23.0925,35.2825,6,156
23.205000000000002,36.68,7,156
23.271500000000003,37.37875,8,156
22.7325,38.0775,9,156
29.304000000000002,50.5555,1,157
29.438000000000002,49.89775,2,157
29.412,49.24,3,157
28.9815,47.9245,4,157
30.96,46.609,5,157
32.9385,47.9245,6,157
32.508,49.24,7,157
32.482,49.89775,8,157
32.616,50.5555,9,157
29.632,40.231500000000004,1,158
29.3895,39.70075,2,158
29.1935,39.17,3,158
29.4985,38.1085,4,158
30.73,37.047000000000004,5,158
31.9615,38.1085,6,158
32.2665,39.17,7,158
32.0705,39.70075,8,158
31.828,40.231500000000004,9,158
25.717,35.7095,1,159
25.1735,35.06975,2,159
25.479,34.43,3,159
25.988500000000002,33.1505,4,159
26.82,31.871,5,159
27.6515,33.1505,6,159
28.161,34.43,7,159
28.4665,35.06975,8,159
27.923000000000002,35.7095,9,159
26.128999999999998,33.278,1,160
25.851499999999998,32.689,2,160
25.688,32.1,3,160
25.869,30.922,4,160
27.04,29.744,5,160
28.211,30.922,6,160
28.392,32.1,7,160
28.2285,32.689,8,160
27.951,33.278,9,160
14.1715,37.886,1,161
14.2295,37.223,2,161
14.6205,36.56,3,161
14.728,35.234,4,161
15.39,33.908,5,161
16.052,35.234,6,161
16.1595,36.56,7,161
16.5505,37.223,8,161
16.6085,37.886,9,161
19.3805,35.682,1,162
19.329500000000003,35.056,2,162
19.418000000000003,34.43,3,162
19.663,33.178,4,162
20.44,31.926,5,162
21.217000000000002,33.178,6,162
21.462,34.43,7,162
21.5505,35.056,8,162
21.4995,35.682,9,162
21.356,29.139,1,163
21.283,28.554499999999997,2,163
21.2895,27.97,3,163
21.7045,26.801,4,163
22.41,25.631999999999998,5,163
23.1155,26.801,6,163
23.5305,27.97,7,163
23.537,28.554499999999997,8,163
23.464,29.139,9,163
21.918499999999998,26.1095,1,164
21.868499999999997,25.67975,2,164
21.6695,25.25,3,164
21.729,24.3905,4,164
22.81,23.531,5,164
23.891,24.3905,6,164
23.950499999999998,25.25,7,164
23.7515,25.67975,8,164
23.7015,26.1095,9,164
11.5345,26.9255,1,165
11.658,26.367749999999997,2,165
11.8085,25.81,3,165
12.04,24.694499999999998,4,165
12.43,23.579,5,165
12.82,24.694499999999998,6,165
13.051499999999999,25.81,7,165
13.202,26.367749999999997,8,165
13.3255,26.9255,9,165
15.066500000000001,20.1775,1,166
14.991000000000001,19.82375,2,166
14.9245,19.47,3,166
14.786000000000001,18.7625,4,166
15.71,18.055,5,166
16.634,18.7625,6,166
16.4955,19.47,7,166
16.429000000000002,19.82375,8,166
16.3535,20.1775,9,166
22.297,34.876999999999995,1,167
22.480500000000003,34.2635,2,167
22.657500000000002,33.65,3,167
22.9235,32.423,4,167
23.85,31.195999999999998,5,167
24.776500000000002,32.423,6,167
25.0425,33.65,7,167
25.2195,34.2635,8,167
25.403000000000002,34.876999999999995,9,167
13.874500000000001,29.281,1,168
13.784,28.6755,2,168
14.06,28.07,3,168
14.405000000000001,26.859,4,168
14.8,25.648,5,168
15.195,26.859,6,168
15.540000000000001,28.07,7,168
15.816,28.6755,8,168
15.7255,29.281,9,168
27.4395,42.4285,1,169
27.2755,41.579249999999995,2,169
27.094,40.73,3,169
27.540499999999998,39.031499999999994,4,169
28.52,37.333,5,169
29.4995,39.031499999999994,6,169
29.945999999999998,40.73,7,169
29.764499999999998,41.579249999999995,8,169
29.6005,42.4285,9,169
27.499000000000002,30.396,1,170
27.079500000000003,29.703000000000003,2,170
26.6095,29.01,3,170
26.989,27.624000000000002,4,170
28.01,26.238000000000003,5,170
29.031000000000002,27.624000000000002,6,170
29.410500000000003,29.01,7,170
28.9405,29.703000000000003,8,170
28.521,30.396,9,170
21.578500000000002,41.775,1,171
21.4345,40.927499999999995,2,171
21.270500000000002,40.08,3,171
21.535,38.385,4,171
22.39,36.69,5,171
23.245,38.385,6,171
23.5095,40.08,7,171
23.3455,40.927499999999995,8,171
23.2015,41.775,9,171
18.188,24.567500000000003,1,172
17.942999999999998,24.173750000000002,2,172
18.040499999999998,23.78,3,172
18.258,22.9925,4,172
18.99,22.205000000000002,5,172
19.721999999999998,22.9925,6,172
19.9395,23.78,7,172
20.037,24.173750000000002,8,172
19.791999999999998,24.567500000000003,9,172
14.0525,22.7295,1,173
14.133,22.35475,2,173
14.326,21.98,3,173
14.452,21.2305,4,173
15.08,20.481,5,173
15.708,21.2305,6,173
15.834,21.98,7,173
16.027,22.35475,8,173
16.1075,22.7295,9,173
22.131,16.5745,1,174
22.0925,16.17725,2,174
22.097,15.78,3,174
22.4735,14.9855,4,174
23.26,14.190999999999999,5,174
24.0465,14.9855,6,174
24.423000000000002,15.78,7,174
24.427500000000002,16.17725,8,174
24.389000000000003,16.5745,9,174
20.727,30.706,1,175
20.54,30.148,2,175
20.6435,29.59,3,175
20.6385,28.474,4,175
21.73,27.358,5,175
22.8215,28.474,6,175
22.8165,29.59,7,175
22.92,30.148,8,175
22.733,30.706,9,175
15.4495,29.5345,1,176
15.822000000000001,29.06725,2,176
15.941,28.6,3,176
16.206,27.6655,4,176
16.78,26.731,5,176
17.354000000000003,27.6655,6,176
17.619,28.6,7,176
17.738,29.06725,8,176
18.110500000000002,29.5345,9,176
14.5575,22.717000000000002,1,177
14.4915,22.2935,2,177
14.506499999999999,21.87,3,177
14.535499999999999,21.023,4,177
15.27,20.176000000000002,5,177
16.0045,21.023,6,177
16.0335,21.87,7,177
16.0485,22.2935,8,177
15.9825,22.717000000000002,9,177
23.608999999999998,50.1075,1,178
23.694,49.14375,2,178
24.0445,48.18,3,178
24.465,46.2525,4,178
25.31,44.325,5,178
26.154999999999998,46.2525,6,178
26.575499999999998,48.18,7,178
26.926,49.14375,8,178
27.011,50.1075,9,178
46.856,31.143,1,179
46.943000000000005,30.4015,2,179
46.977500000000006,29.66,3,179
47.5035,28.177,4,179
49.45,26.694,5,179
51.3965,28.177,6,179
51.9225,29.66,7,179
51.957,30.4015,8,179
52.044000000000004,31.143,9,179
24.592000000000002,38.6285,1,180
24.224,37.949250000000006,2,180
24.2725,37.27,3,180
24.4875,35.911500000000004,4,180
25.55,34.553000000000004,5,180
26.6125,35.911500000000004,6,180
26.8275,37.27,7,180
26.876,37.949250000000006,8,180
26.508,38.6285,9,180
17.843999999999998,33.7625,1,181
17.9575,33.16625,2,181
18.088,32.57,3,181
18.3615,31.3775,4,181
19.04,30.185,5,181
19.7185,31.3775,6,181
19.991999999999997,32.57,7,181
20.1225,33.16625,8,181
20.236,33.7625,9,181
21.5385,28.9965,1,182
21.39,28.33825,2,182
21.223,27.68,3,182
21.33,26.3635,4,182
22.34,25.047,5,182
23.35,26.3635,6,182
23.457,27.68,7,182
23.29,28.33825,8,182
23.1415,28.9965,9,182
32.2825,53.763999999999996,1,183
31.872999999999998,52.582,2,183
31.568499999999997,51.4,3,183
31.857499999999998,49.036,4,183
33.23,46.672,5,183
34.6025,49.036,6,183
34.89149999999999,51.4,7,183
34.586999999999996,52.582,8,183
34.177499999999995,53.763999999999996,9,183
24.7125,61.509,1,184
24.1195,60.0945,2,184
24.1395,58.68,3,184
24.5165,55.851,4,184
25.41,53.022,5,184
26.3035,55.851,6,184
26.6805,58.68,7,184
26.7005,60.0945,8,184
26.1075,61.509,9,184
29.063000000000002,31.660500000000003,1,185
28.8455,31.22025,2,185
28.6995,30.78,3,185
28.753,29.8995,4,185
30.21,29.019000000000002,5,185
31.667,29.8995,6,185
31.7205,30.78,7,185
31.5745,31.22025,8,185
31.357,31.660500000000003,9,185
14.556999999999999,25.1965,1,186
14.631499999999999,24.76825,2,186
14.744,24.34,3,186
14.876999999999999,23.4835,4,186
15.52,22.627,5,186
16.163,23.4835,6,186
16.296,24.34,7,186
16.4085,24.76825,8,186
16.483,25.1965,9,186
22.872999999999998,26.6515,1,187
22.656,26.15575,2,187
22.515,25.66,3,187
22.8585,24.6685,4,187
23.7,23.677,5,187
24.5415,24.6685,6,187
24.884999999999998,25.66,7,187
24.744,26.15575,8,187
24.527,26.6515,9,187
28.6525,33.8375,1,188
28.462500000000002,33.388749999999995,2,188
28.310000000000002,32.94,3,188
28.177500000000002,32.0425,4,188
29.8,31.144999999999996,5,188
31.4225,32.0425,6,188
31.29,32.94,7,188
31.1375,33.388749999999995,8,188
30.9475,33.8375,9,188
19.067,32.304,1,189
19.036,31.592,2,189
18.848,30.88,3,189
19.1955,29.456,4,189
19.84,28.032,5,189
20.4845,29.456,6,189
20.832,30.88,7,189
20.644,31.592,8,189
20.613,32.304,9,189
20.368499999999997,38.568,1,190
20.477,37.824,2,190
20.311,37.08,3,190
20.259999999999998,35.592,4,190
21.38,34.104,5,190
22.5,35.592,6,190
22.448999999999998,37.08,7,190
22.282999999999998,37.824,8,190
22.3915,38.568,9,190
15.9605,24.5285,1,191
15.9885,24.14925,2,191
15.979000000000001,23.77,3,191
16.215,23.011499999999998,4,191
16.82,22.253,5,191
17.425,23.011499999999998,6,191
17.661,23.77,7,191
17.6515,24.14925,8,191
17.6795,24.5285,9,191
16.4295,27.5625,1,192
16.431,27.166249999999998,2,192
16.6535,26.77,3,192
16.9355,25.9775,4,192
17.53,25.185,5,192
18.1245,25.9775,6,192
18.4065,26.77,7,192
18.629,27.166249999999998,8,192
18.6305,27.5625,9,192
21.258,28.402,1,193
21.128999999999998,27.926,2,193
21.279999999999998,27.45,3,193
21.7015,26.497999999999998,4,193
22.4,25.546,5,193
23.098499999999998,26.497999999999998,6,193
23.52,27.45,7,193
23.671,27.926,8,193
23.541999999999998,28.402,9,193
18.055,35.032999999999994,1,194
18.060000000000002,34.5965,2,194
18.145000000000003,34.16,3,194
18.080000000000002,33.287,4,194
19.1,32.413999999999994,5,194
20.12,33.287,6,194
20.055,34.16,7,194
20.14,34.5965,8,194
20.145000000000003,35.032999999999994,9,194
17.7275,27.5225,1,195
17.6055,26.891250000000003,2,195
17.5275,26.26,3,195
17.749499999999998,24.997500000000002,4,195
18.45,23.735000000000003,5,195
19.1505,24.997500000000002,6,195
19.3725,26.26,7,195
19.2945,26.891250000000003,8,195
19.1725,27.5225,9,195
22.7055,40.773,1,196
22.7695,39.9365,2,196
22.8855,39.1,3,196
22.9595,37.427,4,196
24.09,35.754000000000005,5,196
25.2205,37.427,6,196
25.2945,39.1,7,196
25.4105,39.9365,8,196
25.4745,40.773,9,196
32.4705,46.771,1,197
32.2665,45.8705,2,197
32.148,44.97,3,197
32.588,43.169,4,197
33.84,41.367999999999995,5,197
35.092000000000006,43.169,6,197
35.532000000000004,44.97,7,197
35.413500000000006,45.8705,8,197
35.209500000000006,46.771,9,197
23.0485,32.2425,1,198
22.6925,31.54625,2,198
22.866500000000002,30.85,3,198
23.2265,29.457500000000003,4,198
24.07,28.065,5,198
24.9135,29.457500000000003,6,198
25.2735,30.85,7,198
25.4475,31.54625,8,198
25.0915,32.2425,9,198
18.2285,41.931,1,199
18.180999999999997,41.1305,2,199
18.563,40.33,3,199
18.928,38.729,4,199
19.54,37.128,5,199
20.151999999999997,38.729,6,199
20.517,40.33,7,199
20.899,41.1305,8,199
20.851499999999998,41.931,9,199
25.3595,37.5755,1,200
25.021,36.91775,2,200
25.2985,36.26,3,200
25.907,34.9445,4,200
26.63,33.629,5,200
27.352999999999998,34.9445,6,200
27.961499999999997,36.26,7,200
28.238999999999997,36.91775,8,200
27.900499999999997,37.5755,9,200
10.771,25.819499999999998,1,201
10.6795,25.29475,2,201
10.925,24.77,3,201
11.100999999999999,23.7205,4,201
11.5,22.671,5,201
11.899000000000001,23.7205,6,201
12.075,24.77,7,201
12.3205,25.29475,8,201
12.229,25.819499999999998,9,201
17.601499999999998,21.344,1,202
17.531499999999998,21.102,2,202
17.394499999999997,20.86,3,202
17.575499999999998,20.375999999999998,4,202
18.31,19.892,5,202
19.0445,20.375999999999998,6,202
19.2255,20.86,7,202
19.0885,21.102,8,202
19.0185,21.344,9,202
10.0155,22.364,1,203
10.138,21.842,2,203
10.279,21.32,3,203
10.3775,20.276,4,203
10.82,19.232,5,203
11.262500000000001,20.276,6,203
11.361,21.32,7,203
11.502,21.842,8,203
11.624500000000001,22.364,9,203
13.557500000000001,19.398,1,204
13.496500000000001,19.109,2,204
13.5185,18.82,3,204
13.669500000000001,18.242,4,204
